25	0.5454545454545454
26	0.5454545454545454
27	0.5909090909090909
28	0.5909090909090909
29	0.5909090909090909
30	0.5909090909090909
31	0.5909090909090909
32	0.5909090909090909
33	0.5909090909090909
34	0.5909090909090909
35	0.5909090909090909
36	0.5909090909090909
37	0.5909090909090909
38	0.5909090909090909
39	0.5909090909090909
40	0.5909090909090909
41	0.5909090909090909
42	0.5909090909090909
43	0.5909090909090909
44	0.5909090909090909
45	0.5909090909090909
46	0.5909090909090909
47	0.5909090909090909
48	0.5909090909090909
49	0.5909090909090909
50	0.5909090909090909
51	0.5909090909090909
52	0.5909090909090909
53	0.5909090909090909
54	0.5909090909090909
55	0.5909090909090909
56	0.5909090909090909
57	0.5909090909090909
58	0.5909090909090909
59	0.5909090909090909
60	0.5909090909090909
61	0.5909090909090909
62	0.5909090909090909
63	0.5909090909090909
64	0.5909090909090909
65	0.5909090909090909
66	0.5909090909090909
67	0.5909090909090909
68	0.5909090909090909
69	0.9090909090909091
70	0.9090909090909091
71	0.9090909090909091
72	0.9090909090909091
73	0.9090909090909091
74	0.9090909090909091
75	0.9090909090909091
76	0.9090909090909091
77	0.9090909090909091
78	0.9090909090909091
79	0.9090909090909091
80	0.9090909090909091
81	0.9090909090909091
82	0.9090909090909091
83	0.9090909090909091
84	0.9090909090909091
85	0.9090909090909091
86	0.9090909090909091
87	0.9090909090909091
88	0.9090909090909091
89	0.9090909090909091
90	0.9090909090909091
91	0.9090909090909091
92	0.9090909090909091
93	0.9090909090909091
94	0.9090909090909091
95	0.9090909090909091
96	0.9090909090909091
97	0.9090909090909091
98	0.9090909090909091
99	0.9090909090909091
100	0.9545454545454546
101	0.9545454545454546
102	0.9545454545454546
103	0.9545454545454546
104	0.9545454545454546
105	0.9545454545454546
106	0.9545454545454546
107	0.9545454545454546
108	0.9545454545454546
109	0.9545454545454546
110	0.9545454545454546
111	0.9090909090909091
112	0.9090909090909091
113	0.9090909090909091
114	0.9090909090909091
115	0.9090909090909091
116	0.9090909090909091
117	0.9090909090909091
118	0.9090909090909091
119	0.9090909090909091
120	0.9090909090909091
121	0.9090909090909091
122	0.9090909090909091
123	0.9090909090909091
124	0.9090909090909091
125	0.9090909090909091
126	0.9090909090909091
127	0.9090909090909091
128	0.9090909090909091
129	0.9545454545454546
130	0.9545454545454546
131	0.9545454545454546
132	0.9090909090909091
133	0.9545454545454546
134	0.6363636363636364
135	0.6363636363636364
136	0.5909090909090909
137	0.5909090909090909
138	0.5909090909090909
139	0.5909090909090909
140	0.5909090909090909
141	0.5909090909090909
142	0.5909090909090909
143	0.5909090909090909
144	0.5
145	0.5
146	0.5
147	0.5
148	0.5
149	0.5
150	0.5
151	0.5
152	0.5454545454545454
153	0.5454545454545454
154	0.5454545454545454
155	0.8636363636363636
156	0.9090909090909091
157	0.9090909090909091
158	0.9090909090909091
159	0.9090909090909091
160	0.9090909090909091
161	0.9090909090909091
162	1.0
163	1.0
164	1.0
165	1.0
166	1.0
