0	0.7939402440735026	66
1	0.7939402440735026	66
2	0.7939402440735026	66
3	0.7939402440735026	66
4	0.8194697713564315	109
5	0.817505961565437	123
6	0.8114742600645252	90
7	0.7665871791275074	79
8	0.7421798288680039	69
9	0.7247860850049095	58
10	0.6599803619020901	50
11	0.6578762799831673	54
12	0.6689577780894936	62
13	0.6481975031561229	54
14	0.6414644410155702	54
15	0.6484780474119792	56
16	0.5716089213073362	38
17	0.5631925936316454	38
18	0.5678215738532754	35
19	0.5532332725487445	28
20	0.5480432038154018	26
21	0.5592649740496564	33
22	0.5685229344929162	39
23	0.568382662364988	45
24	0.5697853836442699	34
25	0.5076448309720858	33
26	0.5779211670641043	45
27	0.6390798148407911	52
28	0.7209987375508486	69
29	0.679337915556179	67
30	0.5456585776406228	47
31	0.7250666292607659	68
32	0.7609762940103801	96
33	0.7846822836302426	91
34	0.7672885397671483	88
35	0.7325010520409595	77
36	0.45742740917379715	56
37	0.42179828868003927	51
38	0.38743161733763504	50
39	0.38687052882592227	46
40	0.38953569925655773	43
41	0.41183896759713845	52
42	0.38855379436106047	48
43	0.3488567821573853	37
44	0.3888343386169168	51
45	0.2759152756347314	38
46	0.25164819750315615	40
47	0.2506662926076589	41
48	0.2198064244634591	39
49	0.3644269883574134	48
50	0.32192453359517464	40
51	0.3491373264132417	47
52	0.5111516341702904	72
53	0.6636274372282227	75
54	0.7559264974049656	72
55	0.7120213213634451	66
56	0.6986954692102679	68
57	0.6588581848786647	62
58	0.6117267498947959	63
59	0.5965773600785524	67
60	0.5561789872352364	52
61	0.5399074203955674	52
62	0.4396128489269182	46
63	0.4951606115864778	56
64	0.5767989900406789	68
65	0.4345630523215037	64
66	0.2829288820311404	27
67	0.24982465984008978	23
68	0.4613550287557862	45
69	0.2732501052040959	21
70	0.2715668396689578	20
71	0.08093701781456025	9
72	0.07588722120914575	11
73	0.07967456866320662	10
74	0.015149389816243513	5
75	0.027773881329779773	8
76	0.04558844157665872	10
77	0.02945714686491794	8
78	0.0123439472576799	3
79	0.01248421938560808	3
80	0.02258381259643709	5
81	0.11937158086688175	9
