0	0.19230769230769232	14
1	0.19230769230769232	14
2	0.19230769230769232	14
3	0.19230769230769232	14
4	0.19230769230769232	14
5	0.19230769230769232	14
6	0.19230769230769232	14
7	0.19230769230769232	14
8	0.19230769230769232	14
9	0.19230769230769232	14
10	0.19230769230769232	14
11	0.19230769230769232	14
12	0.19230769230769232	14
13	0.19230769230769232	14
14	0.19230769230769232	14
15	0.19230769230769232	14
16	0.19230769230769232	14
17	0.19230769230769232	14
18	0.19230769230769232	14
19	0.19230769230769232	14
20	0.19230769230769232	14
21	0.19230769230769232	14
22	0.19230769230769232	14
23	0.19230769230769232	14
24	0.19230769230769232	14
25	0.19230769230769232	14
26	0.19230769230769232	14
27	0.19230769230769232	14
28	0.19230769230769232	13
29	0.19230769230769232	14
30	0.19230769230769232	15
31	0.19230769230769232	16
32	0.19230769230769232	15
33	0.17307692307692307	12
34	0.17307692307692307	12
35	0.17307692307692307	12
36	0.17307692307692307	12
37	0.19230769230769232	13
38	0.17307692307692307	12
39	0.19230769230769232	13
40	0.17307692307692307	12
41	0.17307692307692307	12
42	0.17307692307692307	12
43	0.17307692307692307	12
44	0.17307692307692307	12
45	0.19230769230769232	14
46	0.19230769230769232	15
47	0.19230769230769232	14
48	0.19230769230769232	14
49	0.19230769230769232	15
50	0.19230769230769232	16
51	0.21153846153846154	17
52	0.21153846153846154	16
53	0.19230769230769232	15
54	0.19230769230769232	15
55	0.19230769230769232	14
56	0.21153846153846154	16
57	0.23076923076923078	18
58	0.23076923076923078	18
59	0.23076923076923078	21
60	0.23076923076923078	21
61	0.23076923076923078	17
62	0.21153846153846154	17
63	0.19230769230769232	14
64	0.23076923076923078	17
65	0.23076923076923078	19
66	0.23076923076923078	19
67	0.21153846153846154	21
68	0.23076923076923078	23
69	0.21153846153846154	18
70	0.23076923076923078	16
71	0.28846153846153844	24
72	0.28846153846153844	26
73	0.28846153846153844	25
74	0.3269230769230769	24
75	0.34615384615384615	31
76	0.3269230769230769	30
77	0.34615384615384615	32
78	0.34615384615384615	31
79	0.34615384615384615	32
80	0.34615384615384615	33
81	0.34615384615384615	33
82	0.34615384615384615	32
83	0.34615384615384615	32
84	0.34615384615384615	31
85	0.3269230769230769	29
86	0.3076923076923077	27
87	0.28846153846153844	28
88	0.28846153846153844	30
89	0.3076923076923077	31
90	0.3076923076923077	28
91	0.2692307692307692	21
92	0.25	21
93	0.23076923076923078	17
94	0.25	19
95	0.23076923076923078	18
96	0.28846153846153844	26
97	0.23076923076923078	21
98	0.25	19
99	0.23076923076923078	17
100	0.23076923076923078	18
101	0.21153846153846154	18
102	0.23076923076923078	18
103	0.21153846153846154	17
104	0.19230769230769232	16
105	0.23076923076923078	19
106	0.2692307692307692	29
107	0.2692307692307692	28
108	0.2692307692307692	28
109	0.2692307692307692	26
110	0.2692307692307692	25
111	0.2692307692307692	24
112	0.2692307692307692	24
113	0.2692307692307692	23
114	0.2692307692307692	25
115	0.2692307692307692	23
116	0.2692307692307692	25
117	0.2692307692307692	25
118	0.28846153846153844	25
119	0.2692307692307692	24
120	0.28846153846153844	24
121	0.28846153846153844	23
122	0.28846153846153844	23
123	0.28846153846153844	21
124	0.2692307692307692	24
125	0.28846153846153844	23
126	0.2692307692307692	23
127	0.2692307692307692	24
128	0.2692307692307692	23
129	0.2692307692307692	23
130	0.23076923076923078	20
131	0.23076923076923078	20
132	0.25	22
133	0.23076923076923078	22
134	0.25	21
135	0.25	20
136	0.21153846153846154	16
137	0.21153846153846154	16
138	0.17307692307692307	14
139	0.19230769230769232	15
140	0.25	23
141	0.25	20
142	0.25	19
143	0.25	21
144	0.2692307692307692	27
145	0.25	24
146	0.2692307692307692	24
147	0.2692307692307692	26
148	0.2692307692307692	29
149	0.2692307692307692	26
150	0.2692307692307692	23
151	0.2692307692307692	21
152	0.25	20
153	0.2692307692307692	21
154	0.21153846153846154	20
155	0.21153846153846154	20
156	0.23076923076923078	22
157	0.21153846153846154	22
158	0.25	26
159	0.23076923076923078	21
160	0.25	22
161	0.25	26
162	0.25	22
163	0.25	23
164	0.25	20
165	0.2692307692307692	22
166	0.25	21
167	0.25	21
168	0.23076923076923078	18
169	0.25	19
170	0.21153846153846154	16
171	0.19230769230769232	14
172	0.19230769230769232	14
173	0.17307692307692307	13
174	0.19230769230769232	14
175	0.19230769230769232	17
176	0.21153846153846154	17
177	0.19230769230769232	15
178	0.21153846153846154	15
179	0.21153846153846154	15
180	0.21153846153846154	17
181	0.21153846153846154	19
182	0.19230769230769232	14
183	0.19230769230769232	16
184	0.21153846153846154	17
185	0.21153846153846154	18
186	0.21153846153846154	18
187	0.21153846153846154	18
188	0.21153846153846154	18
189	0.21153846153846154	18
190	0.21153846153846154	19
191	0.21153846153846154	20
192	0.21153846153846154	20
193	0.21153846153846154	20
194	0.21153846153846154	19
195	0.25	23
196	0.2692307692307692	24
197	0.2692307692307692	26
198	0.25	24
199	0.25	23
200	0.2692307692307692	25
201	0.2692307692307692	22
202	0.25	21
203	0.2692307692307692	23
204	0.2692307692307692	25
205	0.2692307692307692	25
206	0.2692307692307692	24
207	0.2692307692307692	22
208	0.2692307692307692	23
209	0.2692307692307692	22
210	0.2692307692307692	23
211	0.2692307692307692	23
212	0.2692307692307692	23
213	0.2692307692307692	23
214	0.2692307692307692	24
215	0.2692307692307692	23
216	0.2692307692307692	22
217	0.2692307692307692	22
218	0.28846153846153844	25
219	0.3269230769230769	27
220	0.36538461538461536	31
221	0.36538461538461536	35
222	0.36538461538461536	39
223	0.36538461538461536	34
224	0.36538461538461536	33
225	0.38461538461538464	34
226	0.40384615384615385	32
227	0.40384615384615385	32
228	0.40384615384615385	38
229	0.4230769230769231	43
230	0.4230769230769231	35
231	0.36538461538461536	35
232	0.3269230769230769	35
233	0.34615384615384615	42
234	0.36538461538461536	40
235	0.28846153846153844	31
236	0.34615384615384615	35
237	0.3269230769230769	39
238	0.3269230769230769	38
239	0.36538461538461536	34
240	0.36538461538461536	32
241	0.36538461538461536	35
242	0.3269230769230769	30
243	0.3076923076923077	31
244	0.3076923076923077	35
245	0.3076923076923077	29
246	0.3076923076923077	28
